num__Dormancy_Chill,num__Dormancy_Frost_Risk,num__Bloom_Rain_Risk,num__Fruit_Growth_Heat_Risk,num__Harvest_Rain_Risk,num__Farmer_Experience_years,num__Tree_Age,num__Planting_Density_trees_per_acre,num__Orchard_Size_acres,num__APH_Yield_lbs_per_acre,num__Guaranteed_Yield_lbs_per_acre,cat__County_Butte,cat__County_Colusa,cat__County_Glenn,cat__County_Kern,cat__County_Merced,cat__County_Other,cat__County_Stanislaus,cat__County_Tulare,cat__Almond_Variety_Carmel,cat__Almond_Variety_Independence,cat__Almond_Variety_Monterey,cat__Almond_Variety_Nonpareil,cat__Irrigation_System_Type_Drip,cat__Irrigation_System_Type_Flood,cat__Mgmt_Practices_IPM_0,cat__Policy_Unit_Structure_Basic
-0.5258451981419267,-0.5500598352227687,1.3679037891053516,-0.9399594506445765,1.3679037891053512,-1.4265589813277069,0.5630023067252566,-0.36480727347272673,-0.3875821616044964,0.9810656383770853,1.309327159717563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.9220084714888963,-0.6374417233990266,0.5535860808965339,-0.08338610617215685,0.5535860808965336,-0.28855142172522574,1.7623695031256692,-0.6307062223491353,-0.9316521428536062,0.012005273753794133,0.07436698497540518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.1476323665479218,0.10530432609916564,-1.1665457072299574,1.391858857972086,-1.1665457072299572,-0.6299536896059701,0.7129232062753083,0.2999400987182947,0.10208082151970242,0.13255978550992517,0.42252065125909866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.3757385139235279,1.1975779283023895,0.7251417778506385,-1.044898955616739,0.7251417778506384,-1.1989574694072107,-1.236048487875362,0.6323137848138054,-0.7140241503539623,-0.5086047822358946,-0.4358204631006991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5041793125601945,-0.09130492229741466,0.153289454670289,0.3780086885312924,0.15328945467028898,0.9632568938375035,1.162685904925463,2.0282832664149506,-0.7140241503539623,0.14033715435798744,-0.2562695157091087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5258451981419267,-0.3534505868261884,0.24364212173278427,-0.37113542015942863,0.24364212173278413,0.3942531140362629,0.113239608075102,0.10051588706098828,0.7277612999561787,0.4864503294979887,0.5407615190535606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.9220084714888963,-0.6155962513549621,0.40376077222328244,0.598906081632714,0.4037607722232821,0.9632568938375035,-0.7862857892252073,-0.36480727347272673,-0.7412276494164177,0.19505425986876046,-0.208097310311365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5258451981419267,-0.3534505868261884,0.24364212173278427,-0.37113542015942863,0.24364212173278413,1.0770576497977515,-0.9362066887752589,0.03404114984188614,0.9453892924558226,-0.5056957087770644,-0.6175610561921868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2664813485520127,-0.22237775456180153,0.5478675576647302,-0.3053959321884779,0.54786755766473,-0.28855142172522574,1.0127650053754114,0.5658390475947033,-0.7412276494164177,0.5037360045205053,0.3064694291645342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.16929825212965394,0.14899527018729458,-1.0750493355211015,1.154751728110704,-1.0750493355211015,0.8494561378772554,-0.03668129147494956,-1.1625041201019524,-0.3331751634795854,0.056121342005194905,0.11815989897335405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6843105074807145,-0.6374417233990266,0.6267831782636187,-1.1490438656496873,0.6267831782636184,-0.28855142172522574,0.5630023067252566,0.5658390475947033,0.5373368065189903,-0.08694993844317901,-0.021977425820082316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5437956398948914,0.28006810245168146,-0.41055693598553544,0.10615127332829555,-0.4105569359855355,-0.516152933645722,0.5630023067252566,-0.497756747910931,-0.6596171522290513,0.850020751774481,1.1713794806240243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.8607262585724672,0.6514411272007776,-0.33621613397208994,-0.9292059324672173,-0.33621613397209,0.9632568938375035,-0.3365230905750527,-0.03243358737721601,-0.7956346475413287,0.24079462333654725,0.5341925819538682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.643460988633831,3.2073613563563215,-0.1349241162126069,-1.021484891407907,-0.1349241162126071,0.7356553819170072,-1.6858111865255168,-1.3619283317592588,0.1292843205821579,-3.0532904321682404,-2.9714301835819383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.24853090679904788,0.7169775433329709,-1.1665457072299574,-2.2341956876359284,-1.1665457072299572,-0.060949909804729537,-0.7862857892252073,-0.43128201069182887,2.985651722139984,1.2530147047501103,1.2918099941183836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6626446218989824,-0.5500598352227687,1.980929479554686,-1.6661662520899942,1.9809294795546857,-1.767961249208451,-1.5358902869754651,-0.6307062223491353,-0.088343671917486,-1.2783325249253432,-1.3270062629589585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.7623099706379217,2.814142859563161,0.5615920134210588,-1.0505140931871828,0.5615920134210584,0.8494561378772554,-1.5358902869754651,-1.3619283317592588,0.1292843205821579,-2.611084727931712,-2.4502945070063467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.4249466578908006,0.017922437922907725,0.3076895819289835,0.46038169722978395,0.3076895819289833,-0.6299536896059701,0.113239608075102,0.6987885220329075,-0.49639615785431834,0.3707018406578837,-0.059201402718338854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9220084714888963,-0.6155962513549621,-0.522639991328884,2.3938960493165693,-0.522639991328884,0.05285084615551857,0.8628441058253598,0.10051588706098828,-0.6868206512915067,0.5361838003981543,0.8429326256394077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9220084714888963,-0.5937507793108977,-1.213437597730746,2.704582670549144,-1.213437597730746,1.6460614295989922,0.5630023067252566,-1.029554645663748,-0.6324136531665958,0.8817650674846285,0.9283288079354081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.028783384543830903,-0.4189870029583818,-0.31562945033759743,0.12839993162628033,-0.31562945033759743,-1.1989574694072107,1.3126068044755144,1.297061157004827,-0.9860591409785171,0.24916781255740264,0.3086590748644316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.34571400322140666,0.08345885405510116,-0.4334310289127495,0.2828691878094328,-0.4334310289127496,-0.8575552015264662,0.8628441058253598,1.1641116825666225,0.7549647990186342,0.4683735441432611,0.7728639632426896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1476323665479218,-0.28791417069399494,0.6061964946291261,0.00550258102788755,0.6061964946291258,1.0770576497977515,-0.6363648896751558,-0.2983325362536246,0.23809831683197988,0.5385190819984147,0.8473119170392026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9220084714888963,-0.6374417233990266,-0.11205002328539306,0.21543456396815938,-0.11205002328539311,0.16665160211576668,0.113239608075102,0.432889573156499,0.9181857933933671,0.4913854643478692,0.7969500659415615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4549711685929219,0.9791232078617447,0.4643771184803991,-0.4518662659835454,0.46437711848039903,0.3942531140362629,-1.0861275883253105,0.8317379964711118,-0.9044486437911506,0.0883931975647508,0.1510045844718157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.9220084714888963,-0.39714153091431736,-1.3175147205495699,1.7609217207388983,-1.3175147205495696,-0.060949909804729537,1.462527704025566,-0.03243358737721601,-0.6596171522290513,-0.3995899337295209,-0.7139054669876743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2.643460988633831,3.382125132708837,0.697692866337982,-1.1636114395352728,0.6976928663379818,-1.654160493248203,1.3126068044755144,-1.4948778061974632,-0.44198915972940733,-0.4297299605901092,-0.35699321790439115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8427758168195024,-0.6374417233990266,-0.4906162612307844,-0.007952559942798379,-0.4906162612307845,0.9632568938375035,-1.8357320860755681,-0.2983325362536246,-0.3603786625420409,-3.351598489765717,-3.223239439070144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8427758168195024,-0.3316051147821239,-1.4764896663937068,2.0274288633511888,-1.4764896663937068,0.28045235807601476,0.2631605076251536,-0.5642314851300332,-0.6324136531665958,0.722835185266558,0.5057271878552015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.09006559746026001,-0.28791417069399494,0.31340810516078715,-0.7433766626830955,0.31340810516078693,-0.4023521776854739,-0.03668129147494956,-0.5642314851300332,-0.2515646662922189,0.15004032785137317,-0.24751093290951898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.24853090679904788,0.21453168631948802,0.10982867810858249,-0.39301326748578064,0.10982867810858238,-1.540359737287955,0.113239608075102,0.6987885220329075,-0.19715766816730795,0.2524930805029796,0.7838121917421768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.8823921441541994,-0.5282143631787042,-1.3781310668066866,2.14402242743182,-1.3781310668066866,0.7356553819170072,0.5630023067252566,0.3664148359373968,-0.46919265879186284,0.4172250614430775,0.9655527848336646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8823921441541994,-0.6374417233990266,-0.3007612899349084,-1.0032092078059909,-0.30076128993490847,0.6218546259567591,-1.3859693874254135,-1.1625041201019524,0.9453892924558226,-2.2175591489192836,-2.1108994235222434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.8031594894848054,-0.5063688911346398,-1.1482464328881863,2.510436640401252,-1.148246432888186,-0.4023521776854739,-0.1866021910250011,0.10051588706098828,-0.2787681653546744,0.6437309572105382,0.17290104147079013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.16929825212965394,0.10530432609916564,-1.2374553953043208,1.3740069583377508,-1.2374553953043206,-0.516152933645722,1.162685904925463,0.3664148359373968,-0.5780066550416848,0.024786294661665056,0.08750485917478984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.028783384543830903,-0.37529605887025286,0.8235003774376586,-1.0292189488162542,0.8235003774376586,-1.1989574694072107,1.462527704025566,-2.95732202501771,-0.5508031559792294,0.05373308884062815,0.3393141146629958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.9220084714888963,-0.5937507793108977,-0.4906162612307842,2.215059214997529,-0.49061626123078433,-1.540359737287955,-1.3859693874254135,-0.6971809595682374,-0.6596171522290513,-2.150384593726963,-1.8897452078326014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.8823921441541994,-0.6374417233990266,0.35229406313705075,-0.8368740005305799,0.35229406313705075,-0.17475066576497764,0.7129232062753083,-0.03243358737721601,-0.6868206512915067,0.4956579567214954,1.0531386128295623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.9220084714888963,-0.5937507793108977,-1.213437597730746,2.704582670549144,-1.213437597730746,-0.7437544455662182,-1.236048487875362,-1.1625041201019524,-0.14275067004239697,-1.71397497152537,-1.7255217803402931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4249466578908006,-0.09130492229741466,0.6450824526053899,-0.4031840827077166,0.6450824526053897,1.0770576497977515,0.41308140717520514,-0.5642314851300332,-0.3331751634795854,1.1123601399079852,0.8626394369384848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.9220084714888963,-0.6155962513549621,-1.0670434029965767,2.4039609185466095,-1.0670434029965765,0.6218546259567591,-0.1866021910250011,-1.2289788573210545,-0.6052101541041403,0.1284179288997833,-0.2650280985086985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3757385139235279,1.1975779283023895,0.7251417778506385,-1.044898955616739,0.7251417778506384,-1.0851567134469626,0.41308140717520514,0.49936431037560114,-0.5780066550416848,0.01297696766901597,-0.36356215500408345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9220084714888963,-0.5719053072668332,-1.1265160446073328,1.9107293532786631,-1.126516044607333,0.3942531140362629,0.113239608075102,-0.23185779903452244,-0.5508031559792294,0.5032375586098032,0.8100879401409461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3277635614684418,-0.4189870029583818,0.3808866792960686,-0.6085074150005488,0.38088667929606834,0.6218546259567591,-1.5358902869754651,0.432889573156499,-0.6868206512915067,-1.3327860266296023,-1.3751784683567023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.2881472341337448,-0.04761397820928571,0.7148484360333925,-0.619525798157646,0.7148484360333922,-0.9713559574867144,-0.6363648896751558,1.4300106314430312,0.15648781964461342,0.5826069989255346,0.893294476737049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.24853090679904788,-0.3534505868261884,-0.18524712065247786,-0.17725425499127434,-0.1852471206524779,-0.9713559574867144,1.3126068044755144,-0.09890832459631815,-0.006733174730119529,-0.42092742613642936,-0.15773545921372378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3.0000079346461037,2.136933226197162,1.859696787040452,-0.9098178159504018,1.8596967870404517,0.05285084615551857,1.462527704025566,0.49936431037560114,-0.6868206512915067,0.18387859921053853,0.013056905378276773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3277635614684418,-0.20053228251773705,-0.20926491822605242,-0.5448338738715538,-0.20926491822605248,0.28045235807601476,0.8628441058253598,1.1641116825666225,-0.49639615785431834,-0.04594745520393061,-0.41392400610172464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3277635614684418,-0.20053228251773705,-0.20926491822605242,-0.5448338738715538,-0.20926491822605248,-1.1989574694072107,0.5630023067252566,-0.23185779903452244,-0.8500416456662397,0.679518509360958,0.7312606949446382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9220084714888963,-0.6374417233990266,0.30997699122170497,-1.3370980012636076,0.3099769912217047,1.6460614295989922,-0.1866021910250011,-1.2954535945401566,1.0814067877681,0.8597614435262347,0.6327266384492533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.3277635614684418,-0.5719053072668332,-0.2492945808486769,0.5686585009466442,-0.24929458084867684,-0.17475066576497764,-0.03668129147494956,-0.5642314851300332,-0.9860591409785171,0.4329799277275515,0.7356399863444331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.9220084714888963,-0.6374417233990266,-0.2161271461042167,-0.3250489136850314,-0.21612714610421666,1.3046591617182477,-0.1866021910250011,-0.36480727347272673,0.4829298083940793,0.8085647633998589,0.8560704998387924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.8823921441541994,-0.5937507793108977,-0.45058659860815975,-0.5607787456517763,-0.45058659860815986,-0.6299536896059701,-1.8357320860755681,-1.0960293828828502,-0.8500416456662397,-3.351598489765717,-3.223239439070144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
